SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,-1.1960038562387048,0,0,0,0,0,0,0.8620840331672525,0,1,0,1,0,0,0,0,0,1,0
0,1,1,-1.2367242199587352,0,0,0,0,0,0,-1.477726143066649,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-0.8094209060830767,0,0,0,0,0,1,0.36028819294163744,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.1097085079864548,0,1,0,0,0,1,0.44855863844976773,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-0.8949994751320283,0,1,1,0,0,1,0.0030789208261272627,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.1552834925186746,0,0,0,0,0,1,-1.46443176706532,0,0,1,1,0,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4993295040688086,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-0.8553281210632699,0,0,1,1,0,1,0.4393265803017953,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.1070477828022663,1,0,0,0,0,1,-1.30157566104904,0,0,1,1,0,0,0,0,1,0,0
0,1,1,-0.1372743995179157,0,1,0,0,0,0,0.9933659961803764,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-0.7888002190384014,0,0,1,1,0,1,0.4815325201292102,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.930799521126356,1,0,0,0,0,1,0.7841498518166721,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2067117573825996,0,0,0,0,0,1,0.20538215707125,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.1477681465222966,0,1,1,1,1,1,0.358559542116917,1,0,0,0,1,0,0,0,0,1,0
0,1,1,1.3367240014612947,1,0,1,1,0,1,1.2719418030330112,0,1,0,0,0,1,1,0,0,0,1
0,0,0,1.247217966963116,1,1,1,1,1,0,1.3207400052131024,0,1,0,0,1,0,0,1,0,0,0
0,1,0,-0.5037576729981889,0,0,0,1,1,1,0.5396954151350245,0,1,0,1,0,0,0,0,0,1,0
0,0,0,-1.2434986399766381,0,0,0,0,0,1,-0.08407502460308422,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.4508197855632678,1,1,1,1,0,1,1.5301264272340338,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-1.2621522156875673,0,0,0,0,0,0,-1.069344852687861,0,0,1,1,0,0,0,0,0,1,1
0,1,1,-0.4630373092781585,0,0,1,1,1,1,1.2642389072074542,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.758573602322752,0,1,1,1,0,1,0.9551446651765552,0,1,0,0,1,0,0,0,1,0,0
0,1,0,1.125056875803025,0,1,1,0,1,0,-0.8994207870088381,1,0,0,0,0,1,1,0,0,0,0
0,1,1,-0.62591876415828,1,0,0,1,0,0,0.7806559801591124,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.5037576729981889,0,0,0,0,0,0,-1.4976677070686424,0,0,1,0,1,0,1,0,0,0,0
0,0,0,-1.0750349122415255,0,0,0,0,0,1,0.33569883769801195,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.4100994218432374,1,0,1,1,0,1,1.3506523512160928,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-1.1717017536259702,0,0,0,0,1,1,0.6467022711240016,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.1070477828022663,0,0,1,0,1,1,0.82884809316393,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-1.2061681121447745,0,0,0,0,0,1,0.274553566315225,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4760643460664828,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-0.62591876415828,0,1,1,0,0,0,-0.2878794909477047,1,0,0,0,1,0,0,0,0,1,0
0,0,0,-1.0331224013585834,0,0,0,0,0,0,-1.4876969250676455,0,0,1,1,0,0,1,0,0,0,1
1,1,0,0.0663274190822359,0,0,0,1,0,1,0.6792863631489789,0,1,0,1,0,0,0,1,0,0,0
0,0,1,-1.1960038562387048,0,0,0,0,0,0,0.1624674960973147,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.8702409464784621,0,0,0,0,0,0,0.85876043916692,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-0.3815965818380978,0,1,0,0,1,0,-0.25131995694405,1,0,0,0,1,0,0,1,0,0,0
0,1,0,1.5322605130033284,0,0,1,1,1,1,-0.4557209879644833,1,0,0,0,1,0,1,0,0,0,0
0,1,1,1.0843365120829946,0,0,1,1,1,0,0.398442670120904,1,0,0,0,1,0,0,1,0,0,0
0,1,0,-1.0437949802631623,0,0,1,1,0,0,0.8787182629430564,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1552834925186746,1,0,0,0,0,1,0.3618831361172495,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.9119207293899794,1,0,0,1,0,1,0.22498782508405468,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.3513699651224484,1,1,0,1,1,1,0.328647196113927,1,0,0,1,0,0,1,0,0,0,0
1,0,0,-0.5837856782325944,1,0,0,0,0,1,0.7705130845195077,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.034922610102162244,0,1,1,1,0,1,0.5037124387062144,0,1,0,1,0,0,0,1,0,0,1
0,0,1,0.4328106925625091,1,0,0,0,0,1,-1.3181936310507012,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0.8400143297628127,0,1,1,1,1,1,-0.3709693409560109,1,0,0,0,1,0,0,0,1,0,0
0,0,0,-1.2178034826902178,0,1,1,0,0,1,-0.2976449215272271,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0.3393525716109682,1,0,1,1,0,1,1.139560884331527,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.7178532386027215,1,1,0,0,1,1,0.1907180451001386,1,0,0,0,0,1,0,1,0,0,0
1,1,0,0.7178532386027215,0,0,0,0,0,1,0.2089978121019659,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.7888002190384014,0,0,0,0,0,1,-1.4960059100684764,0,0,1,0,0,1,1,0,0,0,0
0,1,0,0.0663274190822359,1,0,0,1,0,1,1.1861344481996463,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2637083811926244,0,0,0,0,0,0,0.20177012481530612,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-0.4630373092781585,1,0,1,0,0,1,0.5845639341395097,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.2594354906780068,1,0,1,0,0,0,0.4831943171293762,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4727407520661506,0,0,1,0,0,1,0,0,0,1,0
0,1,1,0.880734693482843,0,0,0,1,1,0,-0.6235624849812617,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0.5142514200025698,0,1,1,1,1,0,1.5766567432386855,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,1,0.35144025977548643,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.223207469228638,0,1,1,0,0,1,-0.2315590849678551,1,0,0,1,0,0,0,0,0,1,1
0,1,1,1.4508197855632678,1,0,1,0,0,1,1.2060760122016398,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-1.1244022996682943,0,1,1,0,0,1,-0.24308723220063289,1,0,0,1,0,0,0,0,0,1,1
0,1,0,-0.9516816739185228,1,1,1,1,0,0,0.896981770170741,0,1,0,1,0,0,1,0,0,0,1
0,1,0,1.0269647775438602,1,0,1,1,0,1,1.113993629398168,0,1,0,1,0,0,0,1,0,0,1
0,1,1,1.4915401492832985,1,1,1,1,1,1,1.6481140142458286,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-0.8588518535155192,0,1,1,0,0,1,0.19480740565079602,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.481049737066981,0,0,1,1,0,0,0,0,0,1,1
0,0,0,1.247217966963116,1,1,1,1,0,0,1.4453747802255617,0,1,0,1,0,0,0,1,0,0,0
1,0,0,-1.2603713011386855,0,0,0,0,0,1,0.17420435044992677,0,1,0,1,0,0,1,0,0,0,1
0,1,0,-0.7888002190384014,1,0,0,1,0,1,0.3502505571160864,1,0,0,0,1,0,0,0,0,1,1
0,1,1,-0.0151133083578247,0,1,1,0,0,1,-0.9841724340173104,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.9379057503365769,0,0,1,0,0,1,-0.6817671171771148,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.8702409464784621,0,0,1,0,1,1,-0.9675544640156492,1,0,0,1,0,0,0,0,1,0,0
0,1,0,-0.2187151269579764,0,1,0,0,1,1,1.2343265612044645,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.5430190091353566,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.2879383306831464,1,0,1,1,1,1,1.541759006235197,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2747860569561,0,0,0,0,0,1,-0.5792860632617551,1,0,0,1,0,0,0,0,0,1,1
0,0,0,1.6137012404433893,1,1,1,1,1,0,0.7906267621601091,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-0.2594354906780068,1,0,0,0,0,1,-0.4391030179628221,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,1,0,-1.1370577580325938,1,0,0,1,0,0,0,0,0,1,0
0,1,0,-0.62591876415828,1,0,1,1,0,1,1.2559299222066236,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2566886791984502,0,0,0,0,0,1,-0.6296050730374574,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.2594354906780068,0,0,0,1,1,0,-0.9642308700153168,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.1372743995179157,0,0,0,0,0,1,-1.3181936310507012,1,0,0,1,0,0,0,1,0,0,1
1,1,0,0.5956921474426305,1,0,0,1,0,0,1.1612074931971548,0,1,0,1,0,0,0,0,1,0,0
0,0,0,1.3286586944031769,1,0,0,0,0,0,-1.2965902700485417,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.2367242199587352,0,0,0,0,1,0,0.184070857099474,1,0,0,1,0,0,0,0,1,0,0
0,1,1,1.6137012404433893,1,1,1,1,1,1,1.6464522172456624,0,1,0,0,0,1,0,1,0,0,0
0,1,0,1.4100994218432374,0,1,1,1,1,1,1.5384354122348645,0,1,0,0,0,1,0,0,1,0,0
0,0,0,-0.6342620312142794,0,1,1,0,0,1,-0.12532568965564703,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.2441433277951521,0,0,0,0,0,1,0.19070421388478756,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-0.35246605761784044,1,1,0,0,0,1,0.46473378450751046,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.5037576729981889,0,0,0,0,0,0,-1.4660935640654862,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-1.205024896411644,0,1,1,0,0,1,-0.33764981670654654,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.6925571493216559,0,0,0,0,0,1,0.710433771774228,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.318164947398796,0,1,1,1,1,0,-0.289541287947871,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0.880734693482843,1,0,1,1,0,1,0.9966895901807084,0,1,0,0,1,0,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6651074099854147,1,0,0,1,0,0,0,0,0,1,0
0,1,0,-1.2774445836787656,0,1,0,0,0,1,1.0049985751815391,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.3920903288424788,0,1,0,1,0,0,-0.3393951979528547,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,1,-0.15053896458332763,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2573232466839752,0,1,0,0,1,1,-0.08425109412529355,1,0,0,1,0,0,0,0,1,0,1
0,1,1,-0.4223169455581282,0,0,0,0,0,0,-1.4893587220678115,0,0,1,0,1,0,0,0,0,1,0
0,1,1,-0.8295205827584317,0,0,0,0,0,0,-1.520932865070968,0,0,1,1,0,0,0,0,0,1,1
0,0,1,-1.1552834925186746,0,1,0,0,0,0,-0.5122220859701314,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.3815965818380978,0,0,1,0,0,0,1.0149693571825356,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0.188488510242327,1,0,1,1,0,1,1.2343265612044645,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-0.9924020376385532,1,0,0,0,0,0,0.6560212051466532,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.2505201831436266,0,0,0,0,0,1,-0.10159461898975528,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.2705890003285794,0,0,1,0,0,1,0.2609381907878589,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.2577557200565859,0,0,0,0,0,1,0.184490808398252,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2676519615886885,0,0,0,0,0,1,-0.23681792508221142,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.4223169455581282,0,0,0,0,0,0,-1.5009913010689746,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-0.8268786305289162,0,1,0,1,1,1,0.6753223702040433,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0300053067742192,0,0,0,0,0,1,0.1939907556804196,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1552834925186746,1,0,0,0,0,1,0.3751775121185782,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.6016378255357606,0,0,0,0,0,1,0.37081552350445823,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-0.6601220189849164,1,0,0,1,0,0,1,0,0,0,0
0,1,1,-0.7888002190384014,0,1,0,0,1,0,-0.3526895739541836,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-0.7073594915983407,0,0,0,0,0,0,-1.4960059100684764,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0.0256070553622056,0,0,0,0,0,0,-1.4843733310673135,0,0,1,0,1,0,0,1,0,0,0
0,1,1,-1.1960038562387048,0,0,0,0,0,1,0.1591439020969822,0,1,0,1,0,0,0,0,1,0,0
0,0,1,-1.318164947398796,0,0,0,0,0,0,-1.479387940066815,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3236618051134285,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.5322605130033284,0,0,0,0,0,1,-1.4827115340671475,0,0,1,0,0,1,0,1,0,0,0
1,1,0,-0.8702409464784621,1,0,0,1,0,1,1.156222102196656,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-1.2774445836787656,0,0,0,0,0,1,0.8670694241677506,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.0738427650786138,1,0,0,0,1,1,0.5230774451333633,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.4827115340671475,0,0,1,1,0,0,0,0,0,1,1
0,0,0,0.4328106925625091,0,1,0,1,0,1,-0.9825106370171444,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-0.9770085098807828,0,0,0,0,0,1,0.32731808509141935,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1145631287986442,0,0,0,0,1,1,0.3618831361172495,0,1,0,1,0,0,0,0,0,1,0
0,1,0,1.6137012404433893,1,1,1,1,1,1,0.7956121531606076,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-0.5444780367182193,0,0,0,0,1,1,0.7623762131572851,0,1,0,0,1,0,0,1,0,0,0
0,1,1,-0.9109613101984924,0,0,1,0,0,0,-0.5055748979694671,1,0,0,0,1,0,0,0,0,1,0
0,0,0,-0.9190800414945572,0,0,0,0,0,1,0.4115373765074144,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.2699292376823877,0,0,0,1,0,1,-0.46569176996548,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,1,0,0,0,1,1,-0.346042385953519,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.2736192886688051,1,0,0,0,0,1,0.32384292504109535,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-1.1552834925186746,0,0,0,1,1,1,1.1080299891918384,0,1,0,1,0,0,1,0,0,0,1
1,1,1,-1.2774445836787656,0,0,0,0,1,1,-0.5155456799704636,1,0,0,1,0,0,0,1,0,0,1
0,0,0,0.3920903288424788,0,0,0,0,0,1,-1.462769970065154,0,0,1,0,0,1,1,0,0,0,0
0,1,0,-0.748079855318371,0,0,0,1,0,0,-0.4839715369673072,1,0,0,1,0,0,0,1,0,0,0
0,1,1,-0.5851984004382496,0,0,0,1,0,0,1.0099839661820376,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.1837940602673138,0,0,0,0,0,1,0.6783427037380768,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.5851984004382496,0,0,1,1,0,1,-1.0390117350227923,1,0,0,1,0,0,0,1,0,0,1
0,0,1,0.1070477828022663,1,0,0,0,0,0,-0.4856333339674735,1,0,0,1,0,0,0,0,0,1,0
0,1,0,0.5956921474426305,0,0,1,0,0,1,-0.2047896409393986,1,0,0,1,0,0,1,0,0,0,0
0,1,1,-0.3815965818380978,0,0,0,0,1,1,-1.1437049460332582,1,0,0,1,0,0,1,0,0,0,0
0,1,1,-0.748079855318371,1,0,0,1,0,1,0.7474200401557899,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9550441298447642,0,1,1,0,0,1,0.15143756599323954,1,0,0,1,0,0,0,0,0,1,1
1,0,0,-0.62591876415828,0,0,0,0,0,1,-0.6551366279844181,1,0,0,1,0,0,0,0,1,0,1
1,0,0,-0.5851984004382496,0,0,0,1,0,1,0.6709773781481484,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.0204267721556117,0,1,1,0,0,1,0.07066967893626125,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.7073594915983407,1,0,0,0,0,1,-1.3082228490497043,0,0,1,1,0,0,0,1,0,0,1
0,1,1,-0.3408762181180675,0,0,0,0,0,1,-1.461108173064988,0,0,1,0,1,0,0,1,0,0,0
0,0,0,-0.055833672077855,0,0,0,0,0,0,-1.4561227820644893,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-1.2220038298294185,0,1,1,0,0,1,-0.05568285774885062,1,0,0,1,0,0,0,0,0,1,1
0,1,0,-0.055833672077855,1,0,0,0,0,1,-0.1898334679379036,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-1.203264616993832,0,0,0,0,0,1,0.18541723462782655,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.4100994218432374,0,0,0,0,0,1,-1.461108173064988,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.2504427710387056,0,1,1,0,0,1,-0.46063475662387143,1,0,0,1,0,0,0,0,0,1,1
0,1,1,1.4100994218432374,0,0,1,1,1,0,1.2758714862086171,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0.4503225392423005,1,1,1,0,1,1,1.2380634332868596,0,1,0,0,0,1,0,0,1,0,1
0,1,0,1.6137012404433893,1,1,1,0,1,1,0.719169491152966,1,0,0,0,0,1,1,0,0,0,0
1,1,1,0.7992939660427822,1,0,1,1,0,1,0.534710024134526,1,0,0,0,1,0,0,0,1,0,0
0,1,0,-0.2594354906780068,0,1,0,1,0,0,-0.9758634490164798,1,0,0,0,1,0,0,1,0,0,0
0,1,0,1.5729808767233588,0,1,1,1,1,1,0.7091987091519689,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-0.40480917341430234,0,1,1,0,0,1,0.12283081786913425,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.9502566347885945,0,1,1,0,0,1,-0.18190361002281544,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.3408762181180675,0,0,1,0,0,1,-0.5005895069689685,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.2367242199587352,0,0,0,0,0,1,-0.04081844349613861,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5729808767233588,1,1,1,1,1,0,0.7706851981581158,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,1,0.4332489845424977,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1960038562387048,0,0,1,0,0,0,1.0182929511828682,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-0.0965540357978854,1,1,1,1,1,0,0.0943338190905033,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.2549498222462834,0,0,0,0,0,1,0.6451246232765726,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.5142514200025698,0,0,0,0,1,1,1.0116457631822036,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0.5142514200025698,1,1,1,1,1,1,1.691320736250148,0,1,0,1,0,0,0,0,1,0,0
0,1,0,-0.281055529556102,1,0,0,0,0,1,0.3037310915679124,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.6364125111626608,1,0,1,1,0,1,0.1923798421003046,1,0,0,0,1,0,0,1,0,0,0
1,1,0,1.6137012404433893,1,0,1,1,1,1,1.4952286902305454,0,1,0,0,0,1,1,0,0,0,0
0,1,0,-1.1960038562387048,0,0,0,0,0,0,-1.4876969250676455,0,0,1,1,0,0,1,0,0,0,0
0,0,0,-0.748079855318371,0,0,0,0,0,0,-1.5093002860698053,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-1.107547341202277,0,1,1,0,0,1,-0.18585547679537787,1,0,0,1,0,0,0,0,0,1,1
0,1,1,-0.1458013937349414,1,1,0,1,0,1,1.1452217333816432,0,1,0,0,1,0,0,0,0,1,1
1,0,0,-1.2367242199587352,0,0,0,0,0,1,-0.6800635829869099,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.5444780367182193,0,0,0,0,0,1,-0.6617838159850825,1,0,0,0,1,0,0,1,0,0,1
0,1,1,-1.0220423454498988,0,0,1,0,0,1,0.5726349968072898,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.748079855318371,1,0,1,0,0,1,-0.3493659799538514,1,0,0,0,1,0,0,0,0,1,0
0,0,0,-1.2677986426505068,0,0,0,0,0,1,-0.43797611025819794,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-0.6385186579827569,1,0,0,1,0,0,0,0,1,0,0
0,1,0,1.5729808767233588,1,0,0,1,0,1,1.126309756193666,0,1,0,0,1,0,0,1,0,0,0
1,1,0,1.1657772395230557,1,0,1,1,0,1,1.3174164112127704,0,1,0,0,1,0,0,1,0,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.481049737066981,0,0,1,1,0,0,1,0,0,0,1
0,0,0,-0.7960661940841571,0,1,1,0,0,1,0.1974843532926457,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.2265711295738284,0,1,1,0,0,1,-0.32532765895543714,1,0,0,1,0,0,0,0,0,1,1
0,1,1,1.5322605130033284,0,0,0,0,0,0,-1.4860351280674795,0,0,1,0,0,1,0,1,0,0,0
0,1,0,1.6137012404433893,1,1,1,1,1,1,0.8770402061687477,1,0,0,0,0,1,1,0,0,0,0
0,1,1,1.4100994218432374,0,1,0,1,1,1,-0.1449649489334182,1,0,0,0,0,1,1,0,0,0,0
1,1,0,0.1070477828022663,1,0,0,1,0,0,1.2393119522049625,0,1,0,1,0,0,1,0,0,0,0
0,0,1,-1.1960038562387048,1,0,0,1,0,0,0.9003053641710731,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0839315464953267,0,0,0,0,0,1,-0.4374051130124532,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2228304655330753,0,1,1,0,0,1,0.21738449273011828,1,0,0,1,0,0,0,0,0,1,1
0,1,1,1.6137012404433893,0,1,1,1,1,1,0.3186764141129299,1,0,0,0,0,1,0,0,1,0,0
0,0,0,-1.2359556398900067,0,1,1,0,0,1,-0.3593826368656745,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.2594354906780068,1,1,1,0,0,1,0.9185851311729007,0,1,0,1,0,0,0,1,0,0,0
0,1,0,-0.18996013016776914,1,0,0,1,1,1,1.3115729357566068,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.909885136484643,0,0,0,0,0,1,0.14484569802266276,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.3640762140554299,1,0,1,1,0,1,1.1631259675914194,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.25682183196286645,1,0,1,1,0,1,0.7497242261114953,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.2367242199587352,0,0,0,1,0,1,0.7008897241511383,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.7073594915983407,0,0,1,0,0,1,-0.8628612530051836,1,0,0,0,0,1,0,0,0,1,0
1,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3136910231124318,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.4630373092781585,1,0,1,1,0,0,1.3174164112127704,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.1145631287986442,0,0,0,0,0,0,-1.4843733310673135,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-0.4223169455581282,1,1,1,0,0,0,-0.1914952649380696,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2703577111264817,0,0,0,0,0,0,0.3016692898747718,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.07355578279984054,0,0,0,0,0,1,0.6791388808888272,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3203382111130964,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.6619719857312666,0,0,0,0,0,1,0.44181681399405454,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.5549717837226001,1,0,1,0,1,1,1.2758714862086171,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1973652331008032,0,1,0,1,0,0,0,0,0,1,0
0,1,1,-0.13465517106717506,0,0,1,0,1,1,-0.1488408272317759,1,0,0,0,1,0,0,1,0,0,1
1,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.3148700370503688,1,0,0,1,0,0,0,0,1,0,1
0,1,0,1.247217966963116,1,0,1,1,0,1,1.284180471209448,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.3408762181180675,0,0,1,1,0,1,-0.3526895739541836,1,0,0,1,0,0,0,1,0,0,1
1,1,0,1.0843365120829946,0,0,1,0,0,1,-0.4823097399671412,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1591439020969822,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.0663274190822359,0,0,0,0,0,0,-1.5009913010689746,0,0,1,0,1,0,0,1,0,0,0
0,0,0,-0.2594354906780068,1,0,0,1,0,1,0.5297246331340278,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4727407520661506,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0.7992939660427822,1,1,1,0,1,1,1.5450826002355291,0,1,0,0,1,0,0,1,0,0,1
